customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No internet service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8988-ECPJR,1,1,1,34,1,1,0,1,0,0,0,0,1,79.6,True,1,0,0,1,0,1,0,0,0,0,0,1
7570-WELNY,0,1,0,68,1,1,1,1,0,0,0,0,1,84.7,False,1,0,0,1,0,0,0,1,1,0,0,0
3021-VLNRJ,0,0,1,50,1,0,1,0,1,1,1,0,1,70.8,False,1,0,1,0,0,0,1,0,0,1,0,0
3776-EKTKM,1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,True,1,0,1,0,0,1,0,0,0,0,1,0
2080-CAZNM,1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,False,1,0,0,1,0,1,0,0,0,0,1,0
1028-FFNJK,1,1,0,30,1,1,0,0,0,1,1,1,1,101.5,False,0,1,0,1,0,1,0,0,0,0,1,0
6907-FLBER,0,0,0,1,1,1,0,1,0,0,0,0,0,54.3,False,0,1,1,0,0,1,0,0,0,0,1,0
3001-UNBTL,1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,False,0,1,0,1,0,1,0,0,0,0,1,0
5982-PSMKW,0,1,1,23,1,1,1,1,1,1,1,1,1,91.1,False,1,0,1,0,0,0,0,1,0,1,0,0
3507-GASNP,0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,False,0,1,0,0,1,0,0,1,0,0,0,1
7096-ZNBZI,0,1,0,72,1,1,0,0,0,0,0,0,0,26.45,False,1,0,0,0,1,0,0,1,0,1,0,0
1902-XBTFB,0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,True,0,1,0,1,0,1,0,0,0,0,1,0
1676-MQAOA,0,0,0,72,1,0,1,1,1,1,1,0,1,75.1,False,0,1,1,0,0,0,0,1,1,0,0,0
0786-IVLAW,1,0,0,66,1,1,0,1,1,0,1,1,0,108.1,False,1,0,0,1,0,0,1,0,1,0,0,0
7566-DSRLQ,0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,False,1,0,0,1,0,0,0,1,0,0,1,0
0643-OKLRP,1,1,0,47,1,1,1,0,0,0,0,0,0,80.35,True,1,0,0,1,0,1,0,0,0,0,1,0
7245-JMTTQ,0,0,0,51,1,1,0,1,1,1,1,1,1,111.5,False,1,0,0,1,0,0,1,0,0,0,1,0
6050-IJRHS,0,1,1,70,1,1,0,1,1,0,1,1,1,106.5,False,1,0,0,1,0,0,1,0,0,0,1,0
6202-JVYEU,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,False,0,1,0,0,1,0,1,0,0,0,1,0
8591-TKMZH,0,1,1,59,1,1,1,1,0,1,1,1,1,111.1,False,0,1,0,1,0,0,0,1,0,0,0,1
0734-OXWBT,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,False,0,1,1,0,0,1,0,0,0,0,0,1
4282-ACRXS,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,False,0,1,1,0,0,1,0,0,0,0,1,0
0365-TRTPY,0,0,0,37,1,1,1,1,1,0,0,0,0,91.2,False,1,0,0,1,0,1,0,0,1,0,0,0
7349-ALMUX,0,0,0,37,1,0,1,1,1,1,0,0,0,65.6,False,0,1,1,0,0,0,0,1,1,0,0,0
9381-NDKME,1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,True,1,0,1,0,0,1,0,0,0,1,0,0
6502-KUGLL,0,1,1,14,1,0,1,1,0,1,0,0,0,59.45,False,1,0,1,0,0,1,0,0,1,0,0,0
1841-YSJGV,0,1,0,72,1,1,1,1,0,1,1,1,1,109.95,False,0,1,0,1,0,0,0,1,0,1,0,0
2794-XIMMO,0,1,0,53,0,0,0,1,1,1,1,1,1,60.45,True,0,1,1,0,0,0,1,0,0,0,1,0
8382-SHQEH,0,1,0,8,1,1,0,0,0,0,0,1,1,84.9,True,1,0,0,1,0,1,0,0,0,0,1,0
3511-BFTJW,0,1,1,72,0,0,1,1,1,0,0,0,0,38.5,False,0,1,1,0,0,0,0,1,0,1,0,0
7668-XCFYV,1,1,0,17,1,1,0,0,0,0,1,1,1,92.55,False,1,0,0,1,0,1,0,0,0,0,1,0
2983-ZANRP,0,1,1,2,1,0,0,1,0,0,0,0,1,73.55,True,1,0,0,1,0,1,0,0,1,0,0,0
7845-URHJN,0,1,0,8,1,0,0,0,0,0,0,0,0,20.15,True,1,0,0,0,1,1,0,0,1,0,0,0
3034-ZBEQN,0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,True,1,0,1,0,0,0,1,0,0,0,0,1
5018-HEKFO,0,0,0,10,1,1,0,0,0,0,0,0,1,24.5,False,1,0,0,0,1,1,0,0,0,0,0,1
2923-ARZLG,0,1,1,0,1,0,0,0,0,0,0,0,1,19.7,False,0,1,0,0,1,0,1,0,0,0,0,1
3976-NLDEZ,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,False,0,1,0,0,1,1,0,0,0,0,0,1
2282-YGNOR,0,0,0,29,1,0,1,0,1,1,0,0,0,58.0,False,1,0,1,0,0,0,1,0,0,1,0,0
5336-UFNZP,1,1,1,65,1,1,0,1,1,0,1,1,1,107.45,False,1,0,0,1,0,0,1,0,0,0,1,0
6854-EXGSF,0,0,0,8,1,1,1,1,1,0,0,0,1,65.5,False,1,0,1,0,0,1,0,0,1,0,0,0
1241-EZFMJ,0,1,0,61,1,1,0,0,0,0,0,0,0,25.45,False,0,1,0,0,1,0,0,1,1,0,0,0
9233-PSYHO,1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,False,1,0,0,1,0,0,1,0,1,0,0,0
5376-PCKNB,0,1,1,72,1,1,0,1,1,0,1,1,1,104.45,False,0,1,0,1,0,0,1,0,0,1,0,0
8044-BGWPI,0,1,1,12,1,0,0,0,0,0,0,0,1,21.15,False,0,1,0,0,1,1,0,0,0,0,1,0
4060-LDNLU,0,0,0,7,1,1,0,0,0,0,1,1,0,96.2,False,0,1,0,1,0,1,0,0,0,0,1,0
3589-PPVKW,0,0,0,9,1,0,0,0,0,0,0,0,1,44.4,False,0,1,1,0,0,1,0,0,0,0,0,1
8327-LZKAS,1,1,0,43,1,1,0,0,1,1,1,1,1,107.55,True,1,0,0,1,0,0,1,0,0,0,1,0
5887-IKKYO,0,1,1,58,1,1,0,0,1,1,0,1,0,94.35,False,0,1,0,1,0,0,0,1,1,0,0,0
1075-BGWOH,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,True,0,1,0,1,0,1,0,0,0,0,1,0
1755-RMCXH,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,False,0,1,0,0,1,1,0,0,0,0,0,1
0302-JOIVN,0,1,0,8,1,0,0,1,1,0,1,1,0,101.15,True,1,0,0,1,0,1,0,0,0,0,1,0
3858-XHYJO,0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,False,1,0,0,1,0,0,1,0,1,0,0,0
4299-SIMNS,0,0,0,9,1,1,1,0,0,0,0,0,1,81.15,False,0,1,0,1,0,1,0,0,0,0,1,0
7025-IWFHT,0,0,0,41,1,0,0,1,0,1,1,0,1,89.55,False,0,1,0,1,0,0,1,0,0,0,1,0
6261-LHRTG,0,0,0,26,1,0,0,1,1,0,0,0,1,54.75,False,1,0,1,0,0,1,0,0,0,1,0,0
7841-FCRQD,0,1,0,33,1,0,0,1,0,1,0,0,1,53.75,False,1,0,1,0,0,0,1,0,0,1,0,0
2056-EVGZL,0,1,1,68,1,0,0,1,1,1,1,1,0,105.75,False,0,1,0,1,0,0,1,0,0,1,0,0
8777-MBMTS,1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,False,1,0,0,1,0,0,0,1,0,1,0,0
7753-USQYQ,0,0,0,55,1,0,0,1,0,1,0,1,1,64.2,False,0,1,1,0,0,0,1,0,0,0,1,0
5366-IJEQJ,0,0,0,20,1,1,0,0,1,0,1,0,1,88.7,True,0,1,0,1,0,1,0,0,0,0,1,0
7661-CPURM,0,0,0,19,1,0,0,0,0,1,0,1,1,87.7,False,0,1,0,1,0,0,1,0,0,1,0,0
6233-HXJMX,0,0,0,45,1,1,0,0,1,0,0,1,1,89.3,False,1,0,0,1,0,1,0,0,0,1,0,0
5902-WBLSE,0,1,1,70,1,0,0,0,0,0,0,0,1,20.15,False,1,0,0,0,1,0,0,1,0,1,0,0
1981-INRFU,0,0,0,2,1,0,0,0,0,0,1,0,1,79.75,True,1,0,0,1,0,1,0,0,0,0,1,0
4971-PUYQO,0,0,0,27,1,1,0,0,0,0,1,1,1,94.55,True,1,0,0,1,0,1,0,0,0,0,0,1
3239-TPHPZ,0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,False,1,0,0,0,1,0,0,1,0,0,1,0
5115-GZDEL,0,0,1,72,0,0,1,1,1,1,1,1,0,67.2,False,0,1,1,0,0,0,0,1,0,1,0,0
3338-CVVEH,0,0,0,12,1,1,0,0,0,0,1,1,0,94.55,False,0,1,0,1,0,1,0,0,0,0,1,0
8485-GJCDN,1,0,0,5,1,0,0,0,0,0,0,0,1,69.05,True,1,0,0,1,0,1,0,0,0,0,0,1
2615-YVMYX,1,1,0,71,1,1,1,1,1,0,1,1,1,107.5,False,0,1,0,1,0,1,0,0,0,0,1,0
2851-STERV,1,0,0,35,1,0,0,0,1,1,1,1,1,73.0,False,0,1,1,0,0,0,1,0,0,0,1,0
4393-GEADV,0,1,1,70,1,1,1,1,1,1,1,1,0,114.75,False,0,1,0,1,0,0,0,1,0,1,0,0
8486-AYEQH,0,0,0,31,1,1,0,0,0,0,0,0,1,76.05,False,1,0,0,1,0,1,0,0,0,0,1,0
1527-SXDPN,0,1,1,52,1,1,0,0,1,1,0,1,1,96.25,True,0,1,0,1,0,0,0,1,1,0,0,0
6029-WTIPC,1,0,0,37,1,1,0,0,1,0,1,1,1,101.1,True,0,1,0,1,0,1,0,0,0,0,1,0
8634-CILSZ,0,0,0,69,1,1,0,1,0,1,1,1,1,104.7,True,0,1,0,1,0,0,1,0,1,0,0,0
5419-JKZNQ,1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,False,0,1,0,1,0,1,0,0,0,0,0,1
2495-KZNFB,0,0,0,33,1,1,1,0,0,0,0,1,1,90.65,False,1,0,0,1,0,1,0,0,0,0,1,0
1409-PHXTF,1,1,0,54,1,1,0,1,1,1,1,1,1,110.45,False,0,1,0,1,0,0,0,1,0,0,1,0
4560-WQAQW,0,0,0,59,1,1,1,0,0,1,0,1,0,68.7,False,1,0,1,0,0,0,1,0,1,0,0,0
9591-YVTEB,1,0,0,55,0,0,1,1,0,0,1,0,1,44.85,False,0,1,1,0,0,1,0,0,0,0,1,0
9309-BZGNT,1,1,0,69,0,0,0,0,1,0,0,0,1,29.8,False,0,1,1,0,0,0,1,0,0,1,0,0
4274-DRSQT,0,0,0,66,1,1,0,1,0,0,1,0,1,88.9,False,1,0,0,1,0,0,1,0,1,0,0,0
2027-DNKIV,0,1,1,37,1,0,1,0,1,1,0,0,1,58.75,False,0,1,1,0,0,0,1,0,0,0,0,1
8075-GXIUB,1,1,0,9,1,0,0,0,0,0,0,0,0,19.85,False,0,1,0,0,1,0,1,0,0,1,0,0
2885-HIJDH,0,1,1,69,1,1,1,0,1,1,1,1,0,86.9,False,0,1,1,0,0,0,0,1,1,0,0,0
5424-RLQLC,0,0,0,10,1,0,0,1,0,0,1,0,1,59.65,False,0,1,1,0,0,1,0,0,0,0,0,1
6682-QJDGB,0,0,1,40,1,0,1,1,0,0,0,0,1,55.25,True,0,1,1,0,0,1,0,0,0,0,0,1
6507-DTJZV,0,0,1,13,1,0,0,0,0,0,1,1,0,66.4,False,0,1,1,0,0,1,0,0,0,1,0,0
8780-IXSTS,0,0,0,6,1,1,0,1,0,0,1,0,1,90.1,True,1,0,0,1,0,1,0,0,0,0,1,0
7673-BQGKU,0,1,1,69,1,0,0,0,0,0,0,0,0,20.15,False,1,0,0,0,1,0,0,1,1,0,0,0
6723-WSNTY,1,1,0,66,1,1,0,1,1,1,1,1,1,108.1,False,1,0,0,1,0,0,1,0,0,1,0,0
9530-EHPOH,0,0,0,11,1,1,0,0,1,0,0,0,0,53.75,True,0,1,1,0,0,1,0,0,0,0,1,0
2725-IWWBA,0,1,1,46,1,0,1,0,1,1,0,0,0,56.9,False,0,1,1,0,0,0,1,0,0,0,0,1
0345-HKJVM,0,0,0,6,1,0,0,0,0,0,1,1,0,89.3,True,1,0,0,1,0,1,0,0,0,0,1,0
1061-PNTHC,0,1,1,56,1,1,1,0,1,1,1,1,1,109.6,False,1,0,0,1,0,1,0,0,0,0,0,1
0394-YONDK,0,1,1,70,1,1,0,0,0,0,0,0,0,25.15,False,0,1,0,0,1,0,0,1,0,1,0,0
6574-MCOEH,0,1,1,33,1,1,0,0,1,1,1,1,1,79.15,False,1,0,1,0,0,0,1,0,0,0,1,0
7399-QHBJS,0,1,1,72,1,1,1,1,0,1,0,0,0,66.75,False,1,0,1,0,0,0,0,1,0,1,0,0
3049-SOLAY,0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,True,1,0,0,1,0,1,0,0,0,0,1,0
0997-YTLNY,0,0,1,19,1,0,0,0,0,1,0,0,0,48.8,False,1,0,1,0,0,1,0,0,0,0,0,1
3317-HRTNN,1,0,0,5,0,0,0,0,0,0,1,1,0,45.7,True,1,0,1,0,0,1,0,0,0,0,1,0
9479-HYNYL,0,1,0,71,1,0,0,1,1,1,1,1,1,80.7,False,1,0,1,0,0,0,0,1,0,1,0,0
3235-ETOOB,0,1,0,8,1,0,1,0,0,0,0,0,1,74.5,True,0,1,0,1,0,1,0,0,0,0,1,0
9708-KFDBY,0,0,0,1,1,0,0,0,0,0,0,0,0,20.55,False,0,1,0,0,1,1,0,0,0,1,0,0
8058-INTPH,0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,True,1,0,0,1,0,1,0,0,0,0,1,0
3642-GKTCT,0,0,0,61,1,1,1,1,1,1,1,1,1,115.1,False,1,0,0,1,0,0,1,0,0,0,0,1
0774-RMNUW,0,1,1,71,0,0,1,1,0,1,1,1,0,59.7,False,1,0,1,0,0,0,0,1,1,0,0,0
1334-PDUKM,0,1,0,68,1,1,0,1,1,0,0,0,0,86.45,False,1,0,0,1,0,0,1,0,0,1,0,0
0756-MPZRL,0,0,0,46,0,0,0,0,1,1,0,0,0,33.7,False,0,1,1,0,0,0,1,0,0,1,0,0
2242-MFOTG,0,0,0,33,1,1,1,0,0,0,0,0,0,80.1,False,0,1,0,1,0,0,1,0,1,0,0,0
2927-CVULT,0,1,1,53,1,1,1,1,1,1,0,1,1,104.05,False,1,0,0,1,0,0,0,1,1,0,0,0
2144-BFDSO,1,1,0,50,1,1,1,1,1,0,1,1,0,108.75,False,1,0,0,1,0,1,0,0,1,0,0,0
8745-PVESG,0,0,0,57,0,0,1,0,1,1,0,0,1,41.1,False,1,0,1,0,0,0,1,0,0,1,0,0
7647-GYYKX,0,1,1,54,1,0,0,0,0,0,0,0,1,20.35,False,1,0,0,0,1,0,0,1,1,0,0,0
5647-FXOTP,1,1,0,60,1,1,0,1,1,0,1,1,1,105.9,False,1,0,0,1,0,1,0,0,0,0,1,0
5569-OUICF,1,1,0,28,1,1,0,0,0,1,1,1,1,101.3,True,1,0,0,1,0,1,0,0,0,1,0,0
8821-XNHVZ,0,1,1,1,1,0,0,0,0,0,1,0,1,80.05,True,1,0,0,1,0,1,0,0,0,0,0,1
2082-OJVTK,0,1,1,29,1,1,0,0,1,0,0,1,1,89.2,True,0,1,0,1,0,1,0,0,0,0,1,0
9700-ISPUP,0,1,1,10,1,0,0,1,0,1,0,1,1,65.5,False,1,0,1,0,0,1,0,0,0,0,1,0
9839-ETQOE,0,0,1,43,0,0,1,1,1,0,0,0,1,40.45,False,0,1,1,0,0,1,0,0,0,0,1,0
6078-VESFR,1,1,0,13,1,0,0,0,0,0,0,0,0,70.45,False,0,1,0,1,0,1,0,0,1,0,0,0
9027-TMATR,0,1,0,43,1,0,1,0,1,1,1,1,1,78.8,False,1,0,1,0,0,0,0,1,0,0,1,0
5940-NFXKV,0,1,1,19,1,1,0,0,0,0,0,1,1,83.65,True,0,1,0,1,0,1,0,0,0,0,1,0
1941-HOSAM,0,1,1,1,1,0,0,0,0,0,1,1,1,90.1,False,0,1,0,1,0,1,0,0,0,0,1,0
9110-HSGTV,0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,False,1,0,1,0,0,0,0,1,0,1,0,0
0704-VCUMB,0,1,0,61,1,0,0,0,0,0,0,0,0,20.25,False,1,0,0,0,1,0,0,1,0,1,0,0
6171-ZTVYB,0,1,0,43,1,1,1,1,0,1,0,0,0,66.25,False,0,1,1,0,0,1,0,0,1,0,0,0
8053-WWDRO,0,1,0,6,1,0,0,0,0,0,0,0,0,19.5,True,1,0,0,0,1,1,0,0,1,0,0,0
9564-KCLHR,0,0,0,1,1,0,0,0,0,1,0,0,0,51.25,True,0,1,1,0,0,1,0,0,0,0,0,1
1935-IMVBB,0,1,0,56,1,0,0,0,0,0,1,1,0,89.7,False,0,1,0,1,0,1,0,0,0,0,0,1
2535-PBCGC,0,1,0,70,0,0,1,1,1,1,1,1,0,64.55,False,1,0,1,0,0,0,0,1,1,0,0,0
2082-CEFLT,0,0,0,1,1,0,0,0,0,0,0,0,1,45.6,True,0,1,1,0,0,1,0,0,0,0,1,0
1470-PSXNM,0,1,1,49,1,1,0,1,1,0,1,0,1,93.65,False,0,1,0,1,0,0,1,0,0,0,1,0
1213-NGCUN,0,0,0,6,1,0,0,0,0,1,0,0,1,49.65,True,1,0,1,0,0,1,0,0,1,0,0,0
2498-XLDZR,0,1,1,32,1,0,1,1,1,1,0,1,0,73.6,False,1,0,1,0,0,0,0,1,0,0,0,1
9866-OCCKE,1,1,0,72,1,1,1,0,1,1,1,1,1,109.75,False,1,0,0,1,0,0,0,1,0,0,0,1
5338-YHWYT,0,0,1,37,1,0,1,1,0,1,0,0,0,61.45,False,0,1,1,0,0,0,0,1,0,1,0,0
7718-UPSKJ,0,1,0,69,1,0,1,1,0,1,1,1,1,106.4,False,1,0,0,1,0,0,1,0,0,1,0,0
8731-WBBMB,0,1,0,26,1,0,0,1,1,1,1,1,0,81.9,False,1,0,1,0,0,1,0,0,1,0,0,0
1448-CYWKC,0,1,1,58,1,1,0,1,1,0,1,1,1,105.2,False,1,0,0,1,0,0,1,0,0,1,0,0
7901-IIDQV,0,0,0,24,1,1,0,0,0,1,0,0,0,54.6,False,0,1,1,0,0,0,1,0,1,0,0,0
2690-DVRVK,0,1,1,5,1,0,0,0,0,0,0,0,0,20.55,False,0,1,0,0,1,0,1,0,0,0,1,0
5688-KZTSN,0,1,1,15,1,0,0,0,0,0,0,0,1,20.0,True,0,1,0,0,1,1,0,0,0,0,1,0
1270-XKUCC,0,1,1,30,1,0,0,0,0,0,0,0,0,19.7,False,1,0,0,0,1,0,0,1,0,0,0,1
0334-ZFJSR,0,1,0,55,1,1,1,1,0,1,0,0,1,66.05,False,1,0,1,0,0,0,1,0,0,1,0,0
2894-QOJRX,0,1,0,25,0,0,0,0,0,0,1,0,1,34.0,True,1,0,1,0,0,1,0,0,1,0,0,0
5747-PMBSQ,1,1,0,10,1,0,0,1,1,1,1,0,1,92.5,True,0,1,0,1,0,1,0,0,0,0,0,1
5583-EJXRD,0,1,1,44,0,0,1,1,1,1,0,1,1,54.05,False,0,1,1,0,0,0,0,1,0,1,0,0
4565-EVZMJ,0,0,0,47,1,0,1,1,0,1,0,0,1,58.9,False,1,0,1,0,0,0,1,0,0,0,0,1
3143-JQEGI,0,1,1,13,1,0,0,0,0,0,1,1,0,88.35,True,1,0,0,1,0,1,0,0,0,0,1,0
6386-SZZKH,0,1,1,49,1,1,0,1,1,1,1,1,1,107.95,True,1,0,0,1,0,0,0,1,1,0,0,0
3327-YBAKM,0,1,0,64,1,0,1,0,0,1,1,1,1,96.9,False,1,0,0,1,0,0,1,0,0,0,0,1
9441-QHEVC,0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,False,0,1,0,0,1,1,0,0,0,0,0,1
6705-LNMDD,0,0,0,20,1,0,0,0,0,1,0,0,0,50.0,False,0,1,1,0,0,1,0,0,0,0,0,1
2580-ASVVY,0,1,0,37,0,0,1,0,0,1,1,0,0,45.4,False,1,0,1,0,0,0,0,1,0,0,1,0
3370-GQEAL,0,1,1,30,1,1,0,0,0,0,1,0,0,85.45,False,0,1,0,1,0,1,0,0,0,0,1,0
5032-USPKF,0,0,0,38,1,1,1,1,1,0,1,1,0,84.1,False,1,0,1,0,0,0,1,0,1,0,0,0
2982-IHMFT,1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,True,1,0,0,1,0,1,0,0,0,0,0,1
3521-SYVOR,0,0,0,37,1,0,0,0,0,0,1,1,1,64.75,True,1,0,1,0,0,1,0,0,0,0,1,0
4254-QPEDE,0,1,0,52,0,0,1,1,1,1,1,1,0,66.25,False,1,0,1,0,0,0,0,1,0,1,0,0
6283-GITPX,0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,False,0,1,1,0,0,0,0,1,0,1,0,0
9526-JAWYF,0,0,0,26,1,0,0,1,1,0,1,0,0,89.8,True,0,1,0,1,0,1,0,0,0,0,1,0
0771-CHWSK,0,0,0,66,1,1,1,1,1,0,0,1,1,74.6,False,0,1,1,0,0,0,0,1,0,1,0,0
9788-HNGUT,0,1,0,72,1,1,1,1,1,1,1,1,1,116.95,False,0,1,0,1,0,0,0,1,0,1,0,0
9495-REDIY,0,0,1,25,0,0,1,0,0,0,1,0,1,40.65,False,0,1,1,0,0,0,1,0,0,1,0,0
5375-XLDOF,0,1,1,69,1,1,1,1,1,1,1,1,1,114.35,False,0,1,0,1,0,0,0,1,1,0,0,0
1172-VIYBP,0,1,1,53,1,1,1,1,0,0,0,1,0,69.7,False,0,1,1,0,0,0,0,1,1,0,0,0
5649-VUKMC,0,0,0,12,1,0,0,0,1,0,1,1,0,95.5,True,1,0,0,1,0,0,1,0,0,0,0,1
6559-PDZLR,0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,False,0,1,0,1,0,1,0,0,0,0,1,0
8992-OBVDG,0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,False,0,1,1,0,0,1,0,0,0,0,0,1
4273-MBHYA,0,0,1,1,1,0,0,0,0,0,1,1,1,89.35,False,1,0,0,1,0,1,0,0,0,0,1,0
4724-WXVWF,0,0,0,48,1,1,1,0,0,1,0,1,1,95.4,False,0,1,0,1,0,1,0,0,0,0,1,0
5701-GUXDC,0,1,0,26,0,0,1,0,1,0,0,0,0,35.4,False,1,0,1,0,0,0,1,0,0,1,0,0
1460-UZPRJ,0,1,0,60,1,0,0,0,0,0,0,0,0,19.95,False,0,1,0,0,1,0,0,1,0,0,0,1
6082-GLJIX,0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,False,0,1,0,0,1,1,0,0,0,0,0,1
5143-EGQFK,1,0,0,10,0,0,0,0,0,1,0,0,1,29.65,True,1,0,1,0,0,1,0,0,0,0,1,0
4919-IKATY,0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,True,0,1,0,1,0,1,0,0,0,0,1,0
2495-TTHBQ,0,0,1,4,1,0,0,0,0,0,0,0,1,20.4,False,1,0,0,0,1,0,1,0,0,0,0,1
0485-ZBSLN,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,False,0,1,0,0,1,0,0,1,0,1,0,0
3810-PJUHR,0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,False,0,1,0,0,1,0,0,1,0,0,0,1
9050-QLROH,0,0,0,18,1,1,0,0,1,0,0,1,1,90.7,True,0,1,0,1,0,1,0,0,0,1,0,0
0847-HGRML,0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,False,0,1,0,0,1,0,0,1,1,0,0,0
8232-CTLKO,0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,False,1,0,1,0,0,0,0,1,0,0,1,0
9227-YBAXE,0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,False,1,0,1,0,0,0,0,1,1,0,0,0
6168-WFVVF,1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,True,1,0,0,1,0,1,0,0,0,0,1,0
9860-LISIZ,0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,False,1,0,0,0,1,1,0,0,0,0,0,1
0112-QAWRZ,0,1,1,16,1,1,0,0,1,0,1,0,1,90.8,False,0,1,0,1,0,1,0,0,1,0,0,0
0877-SDMBN,0,0,0,54,1,1,1,0,1,0,1,1,1,103.95,True,1,0,0,1,0,0,1,0,1,0,0,0
2786-GCDPI,1,0,0,50,1,1,0,0,1,1,1,1,1,104.95,False,1,0,0,1,0,1,0,0,0,0,1,0
4043-MKDTV,0,1,0,71,1,0,0,1,1,1,1,1,1,105.25,False,0,1,0,1,0,0,0,1,0,0,1,0
8065-YKXKD,0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,True,1,0,0,1,0,1,0,0,0,0,1,0
9637-EIHEQ,0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,True,1,0,1,0,0,1,0,0,0,0,1,0
9229-RQABD,0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,False,0,1,0,0,1,0,1,0,0,0,0,1
8313-KTIHG,0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,False,0,1,1,0,0,1,0,0,0,0,1,0
5320-BRKGK,0,1,1,58,1,1,1,0,1,1,1,0,0,75.8,False,1,0,1,0,0,0,0,1,0,0,0,1
6284-KMNUF,0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,False,1,0,0,1,0,0,1,0,0,0,1,0
9689-PTNPG,0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,True,0,1,0,1,0,1,0,0,0,0,1,0
9465-RWMXL,0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,True,0,1,0,1,0,1,0,0,0,0,1,0
6229-UOLQL,0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,False,0,1,1,0,0,0,1,0,0,0,0,1
2362-IBOOY,0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,True,0,1,0,1,0,1,0,0,0,0,1,0
3137-LUPIX,0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,False,1,0,1,0,0,1,0,0,0,0,0,1
0843-WTBXE,0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,True,0,1,0,1,0,1,0,0,1,0,0,0
6143-JQKEA,0,0,0,10,1,0,0,0,0,0,0,0,1,45.8,False,0,1,1,0,0,1,0,0,0,1,0,0
8676-OOQEJ,0,0,0,4,0,0,0,0,0,1,0,0,0,30.5,False,0,1,1,0,0,1,0,0,0,0,1,0
5515-IDEJJ,0,1,1,1,1,0,0,0,0,0,0,0,0,19.9,True,0,1,0,0,1,1,0,0,0,0,0,1
9701-CDXHR,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,False,1,0,0,1,0,1,0,0,0,0,0,1
7450-NWRTR,1,0,0,12,1,1,0,0,1,0,1,1,1,99.45,True,0,1,0,1,0,1,0,0,0,0,1,0
8124-NZVGJ,0,0,0,6,0,0,0,0,0,1,1,1,1,49.25,False,1,0,1,0,0,0,1,0,0,0,0,1
2162-FRZAA,0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,False,0,1,1,0,0,0,0,1,1,0,0,0
5376-DEQCP,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,True,1,0,0,1,0,1,0,0,0,0,1,0
